date,min,max,pm25,q1,q3,stdev,count
2020-09-08T00:00:00.000Z,0.05,4.22,0.6,0.3,1.25,0.665,377
2020-09-09T00:00:00.000Z,0.03,9.27,0.8,0.3,2.21,1.538,404
2020-09-10T00:00:00.000Z,0,1.2,0.2,0.1,0.32,0.193,349
2020-09-11T00:00:00.000Z,0.3,5.5,1.8,1.08,2.52,0.982,313
2020-09-12T00:00:00.000Z,0.75,5.25,2.29,1.73,3.06,0.941,297
2020-09-13T00:00:00.000Z,0.2,4.4,2.12,1.5,2.65,0.849,363
2020-09-14T00:00:00.000Z,1,7.78,2.62,2.12,3.36,1.176,301
2020-09-15T00:00:00.000Z,2.7,18.85,6.07,3.9,9.49,3.607,253
2020-09-16T00:00:00.000Z,0.3,1.52,0.5,0.4,0.6,0.227,38
2020-09-17T00:00:00.000Z,0.17,2.54,0.4,0.3,0.62,0.369,151
2020-09-18T00:00:00.000Z,0.1,15.25,1.4,0.79,2.04,2.393,325
2020-09-19T00:00:00.000Z,0.2,6.1,1.1,0.6,1.7,0.794,315
2020-09-20T00:00:00.000Z,0.4,9.63,2.09,1.1,3.8,2.154,240
2020-09-21T00:00:00.000Z,0.5,6.82,1.92,1.38,2.75,1.081,228
2020-09-22T00:00:00.000Z,0.77,6.68,1.98,1.45,2.74,1.301,340
2020-09-23T00:00:00.000Z,2.62,21.87,8.14,5.45,9.77,3.263,454
2020-09-24T00:00:00.000Z,1.1,19.5,6.25,2.27,14.08,5.902,469
2020-09-25T00:00:00.000Z,0.73,8.55,2.25,1.6,4.65,1.861,354
2020-09-26T00:00:00.000Z,0.2,5.07,0.8,0.5,2.04,1.104,277
2020-09-27T00:00:00.000Z,3.87,7.07,5.22,4.8,5.72,0.667,225
2020-09-28T00:00:00.000Z,2.4,8.98,4.9,4.15,6.28,1.49,271
2020-09-29T00:00:00.000Z,1,36.53,6.97,5.78,21.08,8.679,266
2020-09-30T00:00:00.000Z,1.6,37.65,10.75,2.8,17.45,8.87,399
2020-10-01T00:00:00.000Z,0.82,26.42,4.88,1.9,12.96,7.206,308
2020-10-02T00:00:00.000Z,6.03,16.95,10.65,9.32,12.52,2.451,286
2020-10-03T00:00:00.000Z,7.4,18.27,12.2,10.7,13.88,2.158,268
2020-10-04T00:00:00.000Z,0.3,12.52,3.01,1.98,4.22,2.43,314
2020-10-05T00:00:00.000Z,0.5,10.23,1.92,1.12,3.66,1.984,313
2020-10-06T00:00:00.000Z,0.8,23.73,4.68,3.95,6.18,3.372,335
2020-10-07T00:00:00.000Z,1.14,16.64,4.93,3.22,6.02,2.859,332
2020-10-08T00:00:00.000Z,0.43,7.55,1.33,1.02,2.27,1.646,325
2020-10-09T00:00:00.000Z,0.2,9.25,0.95,0.64,1.48,1.298,352
2020-10-10T00:00:00.000Z,0.05,15.98,1.3,0.77,1.95,1.173,421
2020-10-11T00:00:00.000Z,0.08,5.65,0.6,0.3,1.37,1.008,429
2020-10-12T00:00:00.000Z,0,4.47,0.7,0.25,1.65,0.945,350
2020-10-13T00:00:00.000Z,0,2.72,0.75,0.4,1.05,0.468,421
2020-10-14T00:00:00.000Z,0.1,2.02,0.45,0.3,0.82,0.35,397
2020-10-15T00:00:00.000Z,0,7.07,0.3,0.2,1,0.936,415
2020-10-16T00:00:00.000Z,0,5.43,0.35,0.2,0.98,0.727,430
2020-10-17T00:00:00.000Z,0.1,6.87,0.8,0.4,1.2,1.094,439
2020-10-18T00:00:00.000Z,0.1,1.95,0.3,0.2,0.43,0.215,443
2020-10-19T00:00:00.000Z,0.1,7.57,0.43,0.27,0.92,0.776,437
2020-10-20T00:00:00.000Z,0.1,14.73,6.28,0.85,10.35,4.896,446
2020-10-21T00:00:00.000Z,4.22,28.38,12,9.98,16.39,5.117,430
2020-10-22T00:00:00.000Z,0.2,8.23,1.4,0.9,1.87,1.196,433
2020-10-23T00:00:00.000Z,0,6.07,0.55,0.2,1.65,1.016,418
2020-10-24T00:00:00.000Z,0,3.33,0.9,0.4,1.5,0.695,437
2020-10-25T00:00:00.000Z,0.5,8.32,2.8,2.04,4.3,1.799,475
2020-10-26T00:00:00.000Z,0.55,6.45,2,1.23,2.91,1.052,468
2020-10-27T00:00:00.000Z,0.95,203.23,4.13,2.25,8.13,19.22,450
2020-10-28T00:00:00.000Z,0.43,9.63,4.68,2.78,6.3,2.12,463
2020-10-29T00:00:00.000Z,0.95,12.98,3.05,2.16,6.53,2.691,464
2020-10-30T00:00:00.000Z,1.2,16.52,5.52,3.63,8.01,2.912,480
2020-10-31T00:00:00.000Z,0.1,8.4,1.4,0.85,2.38,1.768,486
2020-11-01T00:00:00.000Z,0.4,8.85,2.27,1.23,3.35,1.447,487
2020-11-02T00:00:00.000Z,0,6.1,1.25,0.3,2.72,1.423,455
2020-11-03T00:00:00.000Z,0.45,4.65,1.85,1.42,2.42,0.791,452
2020-11-04T00:00:00.000Z,0.1,11.55,1.63,0.95,3.45,1.712,359
2020-11-05T00:00:00.000Z,0.03,3.95,0.93,0.6,1.38,0.611,339
2020-11-06T00:00:00.000Z,0.1,13.98,1.39,0.75,3.2,2.435,338
2020-11-07T00:00:00.000Z,0.3,8.94,1.65,1.05,3.09,1.913,393
2020-11-08T00:00:00.000Z,0.7,8.32,2.65,2.22,3.28,1.282,354
2020-11-09T00:00:00.000Z,0.3,9.77,2.59,1.5,3.28,1.451,286
2020-11-10T00:00:00.000Z,1.35,9.68,4.38,2.42,6,1.941,330
2020-11-11T00:00:00.000Z,5.63,15.43,8.07,7.4,9.51,1.702,345
2020-11-12T00:00:00.000Z,2.92,23.02,8.19,6.04,12.53,4.77,292
2020-11-13T00:00:00.000Z,3.05,25.05,13.6,7.65,19.28,6.302,312
2020-11-14T00:00:00.000Z,1.85,14.75,3.95,3.13,5.95,2.323,342
2020-11-15T00:00:00.000Z,1.1,19.2,10.18,2.45,14.97,5.973,293
2020-11-16T00:00:00.000Z,0.6,17.32,2.9,1.65,11.98,5.381,283
2020-11-17T00:00:00.000Z,0.2,12.45,2.49,1.63,3.13,1.391,312
2020-11-18T00:00:00.000Z,0.35,7.28,2.21,1.55,3.1,1.222,372
2020-11-19T00:00:00.000Z,0,5.93,0.47,0.2,2.13,1.276,370
2020-11-20T00:00:00.000Z,0.03,13.75,0.44,0.25,2.25,2.713,370
2020-11-21T00:00:00.000Z,0.13,5.8,1.12,0.6,1.88,0.957,314
2020-11-22T00:00:00.000Z,0.2,5.32,1.2,0.65,2.06,0.969,309
2020-11-23T00:00:00.000Z,0.1,5.15,0.6,0.4,0.9,0.789,275
2020-11-24T00:00:00.000Z,0.38,11.05,2.12,1.2,3.03,1.608,290
2020-11-25T00:00:00.000Z,0.95,26.83,5.88,2.95,13.89,6.915,301
2020-11-26T00:00:00.000Z,0.2,10.55,1.55,0.77,4.65,2.715,289
2020-11-27T00:00:00.000Z,0.88,9,2.62,1.6,3.73,1.782,280
2020-11-28T00:00:00.000Z,1.23,8.8,4.28,2.83,5.3,1.466,282
2020-11-29T00:00:00.000Z,0.5,9.52,3.03,1.3,4.5,2.247,290
2020-11-30T00:00:00.000Z,0.88,10.6,5.25,2.67,7.28,2.516,257
2020-12-01T00:00:00.000Z,0.3,4.4,1.9,1.42,2.42,0.774,245
2020-12-02T00:00:00.000Z,0.93,20.23,7.71,2.27,12.18,5.68,268
2020-12-03T00:00:00.000Z,2.9,30.1,20.88,18.6,24.15,4.848,247
2020-12-04T00:00:00.000Z,0.73,24.3,4.42,2.06,11.7,6.446,268
2020-12-05T00:00:00.000Z,3.05,27.08,20.05,17.48,23.67,6.771,259
