date,min,max,pm25,q1,q3,stdev,count
2022-10-21T00:00:00.000Z,0.7,27.45,1.52,1.23,2.42,2.622,427
2022-10-22T00:00:00.000Z,0.98,45.45,2.83,2.02,4.3,3.273,454
2022-10-23T00:00:00.000Z,1.45,42.33,3,2.17,4.13,3.481,441
2022-10-24T00:00:00.000Z,0.15,28.33,1.2,0.75,1.88,2.068,424
2022-10-25T00:00:00.000Z,0.13,4.65,0.5,0.4,1.1,0.66,414
2022-10-26T00:00:00.000Z,0.2,21.1,0.65,0.4,2.82,2.513,429
2022-10-27T00:00:00.000Z,2,15.75,4.05,3.5,5.63,2.783,435
2022-10-28T00:00:00.000Z,0.65,15.23,3,1.84,4.55,2.956,424
2022-10-29T00:00:00.000Z,0.6,72.78,1.5,1.1,2.36,6.064,425
2022-10-30T00:00:00.000Z,0.68,18.57,1.67,1.38,2.13,1.073,423
2022-10-31T00:00:00.000Z,1.4,19.92,2.38,1.98,4.23,2.551,433
2022-11-01T00:00:00.000Z,0.85,15.2,2.27,1.73,3.22,1.422,439
2022-11-02T00:00:00.000Z,0.8,5.13,2.87,2.25,3.5,0.897,416
2022-11-03T00:00:00.000Z,0.98,4.63,2,1.7,2.33,0.488,458
2022-11-04T00:00:00.000Z,1.14,14,2.47,1.75,3.15,1.006,419
2022-11-05T00:00:00.000Z,0.5,4.47,1.48,0.98,2.1,0.819,419
2022-11-06T00:00:00.000Z,0.4,4.57,1.3,0.95,1.63,0.537,426
2022-11-07T00:00:00.000Z,0.3,3.88,1.3,0.63,1.95,0.855,444
2022-11-08T00:00:00.000Z,0.3,19.52,0.93,0.6,3.72,2.197,433
2022-11-09T00:00:00.000Z,1.5,7.72,2.85,2.29,4.34,1.33,443
2022-11-10T00:00:00.000Z,0.4,3.78,2.27,1.89,2.6,0.636,444
2022-11-11T00:00:00.000Z,1.08,5.15,3.55,3.13,3.85,0.714,422
2022-11-12T00:00:00.000Z,0.2,30.67,1.91,0.9,3.55,2.628,442
2022-11-13T00:00:00.000Z,0.65,38.25,2,1.33,2.83,3.272,455
2022-11-14T00:00:00.000Z,0.4,31.38,1.3,0.8,2.22,2.446,438
2022-11-15T00:00:00.000Z,0.3,11.77,0.88,0.7,1.1,1.074,437
2022-11-16T00:00:00.000Z,0.5,83.45,0.93,0.8,1.24,4.388,428
2022-11-17T00:00:00.000Z,0.52,52.6,1,0.88,1.4,3.546,438
2022-11-18T00:00:00.000Z,0.7,21.52,1.48,1.1,2.2,1.932,438
2022-11-19T00:00:00.000Z,0.68,4.45,1.12,0.82,1.35,0.462,415
2022-11-20T00:00:00.000Z,0.7,18.39,1.2,1,1.5,1.166,440
2022-11-21T00:00:00.000Z,1.1,11.45,3.26,2.6,4.15,1.681,446
2022-11-22T00:00:00.000Z,0.77,22.73,2.14,1.2,6.55,3.338,430
2022-11-23T00:00:00.000Z,1.1,9.1,2.29,1.9,3.1,1.105,438
2022-11-24T00:00:00.000Z,1.1,50.72,2.62,1.63,4.29,4.096,444
2022-11-25T00:00:00.000Z,0.95,105.85,1.92,1.52,2.39,7.249,433
2022-11-26T00:00:00.000Z,0.7,34.38,2.52,1.88,3.97,2.6,435
2022-11-27T00:00:00.000Z,0.6,15.38,1.7,1.02,2.47,1.523,450
2022-11-28T00:00:00.000Z,1.77,32,3.63,2.67,4.4,2.418,409
2022-11-29T00:00:00.000Z,1.55,19.25,3.2,2.67,4.34,2.09,370
2022-11-30T00:00:00.000Z,0.8,73.38,2,1.7,2.4,3.664,440
2022-12-01T00:00:00.000Z,1.3,25.48,2.42,1.92,3.28,2.239,398
2022-12-02T00:00:00.000Z,1,17.82,2.65,1.9,3.17,1.462,465
2022-12-03T00:00:00.000Z,1.1,30.83,1.7,1.5,2.29,2.216,463
2022-12-04T00:00:00.000Z,1,19.38,1.7,1.4,2,1.661,426
2022-12-05T00:00:00.000Z,1.6,16.67,2.25,1.92,2.79,1.801,421
2022-12-06T00:00:00.000Z,1.23,48.03,2.83,2.27,3.42,3.633,441
2022-12-07T00:00:00.000Z,0.8,11.73,2.27,1.9,2.63,1.137,435
2022-12-08T00:00:00.000Z,1.5,22.95,2.72,2.22,3.2,1.974,439
2022-12-09T00:00:00.000Z,1.5,32.03,2.58,2,3.38,2.516,427
2022-12-10T00:00:00.000Z,1.5,43.95,2.52,2.25,2.95,2.554,430
2022-12-11T00:00:00.000Z,2.08,22.33,2.9,2.65,3.25,1.493,443
2022-12-12T00:00:00.000Z,1.75,12.23,2.6,2.29,3,1.004,416
2022-12-13T00:00:00.000Z,1.6,34.72,2.97,2.64,3.47,2.031,420
2022-12-14T00:00:00.000Z,2,31.42,2.9,2.47,3.72,1.932,422
2022-12-15T00:00:00.000Z,2.7,15.3,4.75,3.8,6.4,2.211,428
2022-12-16T00:00:00.000Z,2.8,36.29,5.2,4.07,8.53,4.513,413
2022-12-17T00:00:00.000Z,2,10.68,4.37,3,6.4,2.123,428
2022-12-18T00:00:00.000Z,1.02,40.53,2.78,1.97,4.84,2.728,425
2022-12-19T00:00:00.000Z,1.75,41.47,9.32,5.8,11.25,5.007,438
2022-12-20T00:00:00.000Z,1.08,80.56,5.32,2.87,12.28,9.901,440
2022-12-21T00:00:00.000Z,0.5,54.08,2.83,1.5,3.78,3.009,390
2022-12-22T00:00:00.000Z,0.5,24.2,2.52,2.08,3.28,1.613,427
2022-12-23T00:00:00.000Z,0.6,9.44,1.3,0.9,2.35,1.213,307
2022-12-24T00:00:00.000Z,1.45,7.88,2.75,2.47,3.28,0.902,393
2022-12-25T00:00:00.000Z,0.8,29.73,3.97,2.5,4.9,2.797,409
2022-12-26T00:00:00.000Z,0.7,12.5,2,1.45,2.78,1.609,332
2022-12-27T00:00:00.000Z,0.7,14.4,1.7,1.3,2.04,1.037,381
2022-12-28T00:00:00.000Z,1.4,76.09,2.25,1.9,2.9,4.879,398
2022-12-29T00:00:00.000Z,0.43,232.8,1.5,1.02,1.95,12.988,417
2022-12-30T00:00:00.000Z,0.9,63.78,1.83,1.55,2.25,3.494,366
2022-12-31T00:00:00.000Z,0.6,88.18,2.42,1.65,3.53,8.531,382
2023-01-01T00:00:00.000Z,0.93,94.53,2.67,1.9,3.4,6.53,414
2023-01-02T00:00:00.000Z,1,174.6,1.83,1.35,4.18,12.075,422
2023-01-03T00:00:00.000Z,0.8,13.7,1.83,1.08,2.7,1.601,362
2023-01-04T00:00:00.000Z,1,16.07,1.9,1.5,3.05,1.386,403
2023-01-05T00:00:00.000Z,1,8.63,2.9,2,3.4,1.137,427
2023-01-06T00:00:00.000Z,1.7,48.53,2.85,2.47,3.25,2.46,424
2023-01-07T00:00:00.000Z,0.6,14.63,1.92,1.38,2.69,1.505,420
2023-01-08T00:00:00.000Z,0.5,31.48,2.45,1.83,6.15,4.33,449
2023-01-09T00:00:00.000Z,1,45.65,2.6,1.9,3.35,3.544,410
2023-01-10T00:00:00.000Z,0.9,17.73,2.17,1.48,2.83,1.81,437
2023-01-11T00:00:00.000Z,0.55,6.1,2.22,1.2,3.38,1.255,394
2023-01-12T00:00:00.000Z,0.88,70.97,2.63,2.15,3.65,6.346,426
2023-01-13T00:00:00.000Z,0.5,84.8,2,1.08,3.28,7.283,399
2023-01-14T00:00:00.000Z,0.5,23.63,1.2,0.73,1.99,2.282,441
2023-01-15T00:00:00.000Z,0.6,30.88,1.7,1,2.44,2.882,385
2023-01-16T00:00:00.000Z,0.4,151.25,1.65,1.17,2.5,7.834,413
2023-01-17T00:00:00.000Z,0.7,8.3,2.04,1.1,2.7,1.282,425
2023-01-18T00:00:00.000Z,0.7,12.88,1.1,0.9,1.3,1.3,370
2023-01-19T00:00:00.000Z,1.48,22.2,4.18,3,4.9,2.789,450
2023-01-20T00:00:00.000Z,1.83,17.48,3.08,2.63,3.85,1.711,426
2023-01-21T00:00:00.000Z,1.3,19.23,1.9,1.73,2.22,1.545,407
2023-01-22T00:00:00.000Z,1.9,20.63,3.3,2.67,4.93,1.757,455
2023-01-23T00:00:00.000Z,1.9,12.82,5.27,3.17,6.88,2.613,378
2023-01-24T00:00:00.000Z,2.17,47.2,6.93,4.92,10.11,6.835,428
2023-01-25T00:00:00.000Z,0.5,104.85,3.95,1.24,10.27,8.823,400
2023-01-26T00:00:00.000Z,0.2,59.38,1.48,0.88,2.72,4.426,439
2023-01-27T00:00:00.000Z,0.6,9.05,1.9,1.45,2.97,1.249,351
2023-01-28T00:00:00.000Z,0.98,18.89,2.1,1.77,2.58,2.116,435
2023-01-29T00:00:00.000Z,0.93,15.18,2.15,1.83,2.7,1.537,433
2023-01-30T00:00:00.000Z,0.1,12.48,1,0.8,1.33,0.843,414
2023-01-31T00:00:00.000Z,0.47,27.1,1.42,1.1,2.14,2.529,404
2023-02-01T00:00:00.000Z,0.8,10.3,1.75,1.33,2.6,1.255,422
2023-02-02T00:00:00.000Z,0.38,24.55,1.8,1.55,2.67,2.079,426
2023-02-03T00:00:00.000Z,0.9,21.5,2.4,1.8,3,1.941,334
2023-02-04T00:00:00.000Z,0.45,19.85,2,1.7,2.7,1.826,460
2023-02-05T00:00:00.000Z,1.2,12.18,1.8,1.6,2.29,0.963,402
2023-02-06T00:00:00.000Z,1.48,64.68,3.1,2.33,7.58,7.49,369
2023-02-07T00:00:00.000Z,2.75,52,4.93,4.15,6.1,3.767,384
2023-02-08T00:00:00.000Z,1.3,20.9,3.45,2.54,9.3,4.728,345
2023-02-09T00:00:00.000Z,0.6,19.3,5.13,2.16,6.94,3.361,373
2023-02-10T00:00:00.000Z,0.8,20.25,1.5,1.2,2.72,2.836,398
2023-02-11T00:00:00.000Z,0.5,31.25,1.52,1.1,2.16,2.786,372
2023-02-12T00:00:00.000Z,1.6,15.23,3.21,2.39,4.25,1.575,416
2023-02-13T00:00:00.000Z,0.63,45.28,2.2,1.65,3.17,5.718,323
2023-02-14T00:00:00.000Z,1.6,301.3,4.65,3.21,7.94,16.07,364
2023-02-15T00:00:00.000Z,5.09,99.43,12.07,10.02,13.75,6.937,335
2023-02-16T00:00:00.000Z,3.9,121.82,16.64,9.73,26.5,12.765,358
2023-02-17T00:00:00.000Z,0.4,113.53,3.59,1.73,7.88,11.594,326
2023-02-18T00:00:00.000Z,0.1,5.57,1,0.6,1.6,0.896,420
2023-02-19T00:00:00.000Z,0.3,45.08,1.5,1.1,2.29,3.378,369
2023-02-20T00:00:00.000Z,0.5,22.77,1.3,1,1.7,1.885,431
2023-02-21T00:00:00.000Z,0.7,27.42,1.3,1,1.6,2.271,431
2023-02-22T00:00:00.000Z,1.2,35.7,2.5,2.06,4.01,4.576,345
2023-02-23T00:00:00.000Z,0.6,76.8,2.52,1.4,3.2,5.121,327
2023-02-24T00:00:00.000Z,0.9,30.15,1.98,1.4,3.15,2.708,427
2023-02-25T00:00:00.000Z,0.5,14.48,1.58,1.3,1.8,1.292,348
2023-02-26T00:00:00.000Z,0.3,9.88,1.4,0.9,2.17,1.42,423
2023-02-27T00:00:00.000Z,0,10.93,1.14,0.7,1.42,1.355,434
2023-02-28T00:00:00.000Z,0.1,17.5,1.2,0.8,1.8,1.562,364
2023-03-01T00:00:00.000Z,0.1,9.35,1.1,0.6,1.7,1.349,430
2023-03-02T00:00:00.000Z,0.2,74.95,1.4,1,2,4.329,451
2023-03-03T00:00:00.000Z,0.35,27.85,1.6,1.12,2.25,2.376,341
2023-03-04T00:00:00.000Z,0.3,23.48,1.25,1.08,1.52,1.599,439
2023-03-05T00:00:00.000Z,0.3,44.72,1.42,1.1,2.27,2.575,453
2023-03-06T00:00:00.000Z,0.2,24.23,1.83,1.35,2.17,2.457,443
2023-03-07T00:00:00.000Z,1,14.57,2.2,1.58,2.7,1.252,435
2023-03-08T00:00:00.000Z,0.2,13.95,1.6,1.3,1.95,1.435,454
2023-03-09T00:00:00.000Z,0.7,12.82,2,1.5,2.58,1.72,403
2023-03-10T00:00:00.000Z,0.35,12.1,2.29,1.33,3,1.42,454
2023-03-11T00:00:00.000Z,0.4,16.7,2.27,1.6,2.72,2.166,447
2023-03-12T00:00:00.000Z,0.3,9.19,1.8,1.29,2.38,1.149,444
2023-03-13T00:00:00.000Z,0.5,11.27,1.4,0.9,1.95,1.385,442
2023-03-14T00:00:00.000Z,0.4,14.05,1.01,0.7,1.7,1.641,338
2023-03-15T00:00:00.000Z,0.2,12.15,1.5,1,2,1.282,454
2023-03-16T00:00:00.000Z,0.8,23.2,1.95,1.55,2.47,1.691,451
2023-03-17T00:00:00.000Z,0.98,34.08,1.9,1.35,3.88,3.646,449
2023-03-18T00:00:00.000Z,2.58,53.7,9.32,6.32,19.52,10.486,371
2023-03-19T00:00:00.000Z,0.8,47.6,3.97,2.22,8.07,5.337,437
2023-03-20T00:00:00.000Z,0.3,33.78,2.29,1,5.95,5.196,414
2023-03-21T00:00:00.000Z,0.7,49.2,2.2,1.62,3.14,2.593,445
2023-03-22T00:00:00.000Z,0.7,21.75,2.6,1.5,4.26,2.765,429
2023-03-23T00:00:00.000Z,2.7,6.68,4.72,4.18,5.2,0.703,219
2023-03-24T00:00:00.000Z,0.5,12.43,1.1,0.7,2.25,1.586,163
2023-03-25T00:00:00.000Z,0.6,16.07,1.38,1,1.8,1.43,410
2023-03-26T00:00:00.000Z,1.12,16.95,1.9,1.67,2.25,1.477,350
2023-03-27T00:00:00.000Z,0.9,10.73,1.9,1.42,2.45,1,385
2023-03-28T00:00:00.000Z,0.2,23.35,1.58,0.95,2.2,2.319,430
2023-03-29T00:00:00.000Z,0.95,20.92,1.63,1.4,2.08,2.713,370
2023-03-30T00:00:00.000Z,1,86.63,2.08,1.55,2.9,4.469,423
2023-03-31T00:00:00.000Z,0.4,10.75,1.6,1.12,1.95,1.268,346
2023-04-02T00:00:00.000Z,0.5,20.8,1.3,0.9,1.55,1.987,269
2023-04-03T00:00:00.000Z,0.5,7.22,1.6,1.23,1.83,0.686,447
2023-04-04T00:00:00.000Z,0.3,20.17,1.4,0.75,1.77,1.578,470
2023-04-05T00:00:00.000Z,0.4,8.77,1.5,1,1.73,1.226,462
2023-04-06T00:00:00.000Z,0.93,94.07,1.67,1.45,2.02,4.422,477
2023-04-07T00:00:00.000Z,0.55,14.57,1.7,1.02,2.38,1.082,465
2023-04-08T00:00:00.000Z,0.25,10.45,1.01,0.6,1.95,0.991,474
2023-04-09T00:00:00.000Z,0.47,60.08,1.23,0.9,1.6,2.916,470
2023-04-10T00:00:00.000Z,0.4,13.2,1.2,0.85,1.5,0.889,407
2023-04-11T00:00:00.000Z,1.6,19.25,3.9,2.9,6.05,2.357,475
2023-04-12T00:00:00.000Z,2.6,18.17,7.95,5.4,10.25,3.493,470
2023-04-13T00:00:00.000Z,3.5,18.6,6.43,5.09,7.99,2.311,476
2023-04-14T00:00:00.000Z,1.9,10.25,3.95,3.3,5.32,1.369,469
2023-04-15T00:00:00.000Z,1.23,7.78,2.38,1.95,2.97,0.678,474
2023-04-16T00:00:00.000Z,0.98,10.63,1.97,1.45,2.52,1.041,476
2023-04-17T00:00:00.000Z,0.7,17.32,1.7,1.3,2.7,1.765,467
2023-04-18T00:00:00.000Z,0.2,35.25,0.7,0.4,1.58,2.11,471
2023-04-19T00:00:00.000Z,0,30.92,0.6,0.3,0.97,2.278,408
2023-04-20T00:00:00.000Z,0.1,16.85,0.9,0.45,1.12,1.161,480
2023-04-21T00:00:00.000Z,0.32,29,0.98,0.68,1.4,1.734,430
2023-04-22T00:00:00.000Z,0.4,32.58,1.14,0.8,1.5,1.949,421
2023-04-23T00:00:00.000Z,1.08,12.9,1.88,1.5,6.72,3.464,307
2023-04-24T00:00:00.000Z,0.5,7.65,2.25,1,4.22,1.871,468
2023-04-25T00:00:00.000Z,0.5,30.42,1.33,0.87,2,2.254,477
2023-04-26T00:00:00.000Z,0.43,48.47,0.7,0.6,1.12,3.11,477
2023-04-27T00:00:00.000Z,0.22,157.05,1.1,0.6,1.5,8.379,463
2023-04-28T00:00:00.000Z,0.1,22.92,0.9,0.4,1.2,1.686,325
2023-04-29T00:00:00.000Z,0.52,163.25,1.27,1.01,1.92,12.626,464
2023-04-30T00:00:00.000Z,0.2,42.8,1.2,0.6,1.63,3.329,341
2023-05-01T00:00:00.000Z,0.4,77.78,1.8,0.88,2.42,4.845,464
2023-05-02T00:00:00.000Z,0.2,95.53,0.9,0.44,1.44,7.795,465
2023-05-03T00:00:00.000Z,0.1,37.58,0.81,0.35,1.1,4.42,336
2023-05-04T00:00:00.000Z,0.3,53.38,0.99,0.6,1.4,2.895,472
2023-05-05T00:00:00.000Z,0.3,16.92,1.12,0.6,1.52,1.487,339
2023-05-06T00:00:00.000Z,0.55,13.13,1.2,0.9,1.55,1.173,471
2023-05-07T00:00:00.000Z,0.4,5.63,1.17,0.8,1.8,0.624,369
2023-05-08T00:00:00.000Z,0.6,4.5,1.3,1,1.6,0.415,459
2023-05-09T00:00:00.000Z,0.93,10.73,1.63,1.37,2.5,1.263,469
2023-05-10T00:00:00.000Z,1.25,6.6,1.92,1.7,2.29,0.486,470
2023-05-11T00:00:00.000Z,1.35,10.82,2.15,1.9,2.4,0.618,459
2023-05-12T00:00:00.000Z,1.83,5.85,2.78,2.42,3.08,0.47,478
2023-05-13T00:00:00.000Z,1.67,6.4,2.8,2.22,3.75,0.89,474
2023-05-14T00:00:00.000Z,1.05,7.1,2.5,1.8,4.18,1.288,471
2023-05-15T00:00:00.000Z,1.5,13,3.01,2.33,4.15,2.318,470
2023-05-16T00:00:00.000Z,1.55,12.38,3.75,2.7,7.9,2.847,379
2023-05-17T00:00:00.000Z,0.1,7.03,0.4,0.3,0.56,0.528,460
2023-05-18T00:00:00.000Z,0.2,59.7,0.73,0.45,0.98,3.629,474
2023-05-19T00:00:00.000Z,0.68,16.92,1.25,1.05,1.65,0.844,474
2023-05-20T00:00:00.000Z,0.88,40.83,2.16,1.7,2.7,2.401,476
2023-05-21T00:00:00.000Z,0.8,12.02,1.29,1.1,1.42,0.76,468
2023-05-22T00:00:00.000Z,1.63,4.8,2.47,2.17,2.85,0.474,441
2023-05-23T00:00:00.000Z,2.15,11.6,3.8,3.2,5.57,2.381,468
2023-05-24T00:00:00.000Z,1,10.55,2.62,2.1,6.95,2.706,470
2023-05-25T00:00:00.000Z,0.6,5.05,1.25,1,1.63,0.533,436
2023-05-26T00:00:00.000Z,0.3,3.28,0.7,0.5,0.93,0.348,352
2023-05-27T00:00:00.000Z,0.5,8.82,1.27,0.9,1.85,0.941,383
2023-05-28T00:00:00.000Z,0.2,7.63,0.7,0.38,2.5,1.691,402
2023-05-29T00:00:00.000Z,0.4,2.7,1,0.8,1.17,0.302,411
2023-05-30T00:00:00.000Z,0.4,5.45,0.9,0.75,1.05,0.414,472
2023-05-31T00:00:00.000Z,0.2,6.32,0.77,0.6,1,0.544,294
2023-06-01T00:00:00.000Z,0.2,17.17,0.4,0.3,0.52,0.801,462
2023-06-02T00:00:00.000Z,0.1,5.47,0.5,0.3,0.7,0.371,465
2023-06-03T00:00:00.000Z,0.3,3.2,0.77,0.6,0.9,0.293,384
2023-06-04T00:00:00.000Z,0.1,7.9,0.46,0.3,0.6,0.557,476
2023-06-05T00:00:00.000Z,0.4,21.63,1.09,0.8,1.88,1.878,466
2023-06-06T00:00:00.000Z,0.8,4.45,2.5,1.98,2.85,0.78,303
2023-06-07T00:00:00.000Z,0.52,9.18,1.2,0.98,1.83,0.724,470
2023-06-08T00:00:00.000Z,1.17,6,1.77,1.55,1.98,0.431,362
2023-06-09T00:00:00.000Z,0.3,10.73,0.8,0.65,1.2,0.828,467
2023-06-10T00:00:00.000Z,0.2,5.2,0.43,0.4,0.55,0.344,476
2023-06-11T00:00:00.000Z,0.38,20.05,0.77,0.65,0.95,1.195,478
2023-06-12T00:00:00.000Z,0.68,4.45,1.2,1.05,1.45,0.328,472
2023-06-13T00:00:00.000Z,1,3.53,1.85,1.58,2.17,0.439,470
2023-06-14T00:00:00.000Z,1.98,7.65,2.99,2.63,3.5,0.617,460
2023-06-15T00:00:00.000Z,2,11.95,3.7,3.38,4.13,0.904,474
2023-06-16T00:00:00.000Z,2.04,12.4,3.39,2.9,3.8,0.945,474
2023-06-17T00:00:00.000Z,3.05,11.15,4,3.63,4.59,0.764,458
2023-06-18T00:00:00.000Z,3.65,11,6.82,6.1,8.55,1.634,466
2023-06-19T00:00:00.000Z,3.08,84.03,6.79,4.71,9.26,5.147,308
2023-06-20T00:00:00.000Z,4.75,15.77,7,6.2,9.02,2.405,463
2023-06-21T00:00:00.000Z,4.22,11.77,7.03,5.84,8.93,1.744,473
2023-06-22T00:00:00.000Z,0.5,43.67,2.29,1.5,5.05,3.589,472
2023-06-23T00:00:00.000Z,0.38,14.9,1.14,0.9,2.22,1.655,466
2023-06-24T00:00:00.000Z,0.3,3.38,1,0.73,1.5,0.564,471
2023-06-25T00:00:00.000Z,1.1,9.5,1.91,1.6,2.47,0.756,478
2023-06-26T00:00:00.000Z,1.5,4.09,2.25,2,2.8,0.477,417
2023-06-27T00:00:00.000Z,1.14,16.02,2.29,1.9,3.28,1.004,472
2023-06-28T00:00:00.000Z,1.33,10.25,2.4,2,3.75,1.049,473
2023-06-29T00:00:00.000Z,0.5,4.5,1.9,1.24,2.5,0.868,477
2023-06-30T00:00:00.000Z,0.9,8.43,2.2,1.63,3.92,1.657,475
2023-07-01T00:00:00.000Z,0.9,4.68,2.47,1.6,3.28,0.899,317
2023-07-02T00:00:00.000Z,0.4,4.9,1.24,1,1.58,0.475,476
2023-07-03T00:00:00.000Z,0.47,2.83,1.73,1.23,1.98,0.49,463
2023-07-04T00:00:00.000Z,0.5,3.67,1.45,1.1,1.76,0.508,349
2023-07-05T00:00:00.000Z,0.4,6.63,2.12,1.1,3.26,1.376,456
2023-07-06T00:00:00.000Z,0.4,5.13,1.9,1.25,2.7,1.036,233
2023-07-07T00:00:00.000Z,0.3,3.58,1.05,0.7,2.04,0.82,431
2023-07-08T00:00:00.000Z,0.43,6.72,1.4,1.2,2,1.16,289
2023-07-09T00:00:00.000Z,0.5,2.5,1.52,0.9,1.9,0.536,309
2023-07-10T00:00:00.000Z,0.9,24.25,2,1.5,2.25,1.39,295
2023-07-11T00:00:00.000Z,1.5,4.9,2.3,1.98,2.72,0.542,454
2023-07-12T00:00:00.000Z,0.32,4.09,2.5,2.12,2.9,0.687,461
2023-07-13T00:00:00.000Z,0.22,22,1.3,0.9,1.95,1.508,465
2023-07-14T00:00:00.000Z,0.4,41.53,1.4,0.82,2.78,2.437,452
2023-07-15T00:00:00.000Z,0.7,7.95,1.4,1.2,1.7,0.534,475
2023-07-16T00:00:00.000Z,0.88,4.78,2.2,1.76,3.05,0.805,477
2023-07-17T00:00:00.000Z,0.6,3.67,2.14,1.6,2.7,0.696,320
2023-07-18T00:00:00.000Z,0.1,3,0.54,0.3,1.3,0.61,478
2023-07-19T00:00:00.000Z,0.17,2.97,0.7,0.47,1.73,0.718,390
2023-07-20T00:00:00.000Z,0.1,11.65,0.6,0.38,1.3,1.379,470
2023-07-21T00:00:00.000Z,0.2,3.05,0.63,0.47,1.04,0.549,473
2023-07-22T00:00:00.000Z,0.2,13.18,0.77,0.5,1.02,0.787,475
2023-07-23T00:00:00.000Z,0.47,7.43,1.08,0.9,1.35,0.536,474
2023-07-24T00:00:00.000Z,0.1,2.13,0.9,0.68,1.17,0.35,475
2023-07-25T00:00:00.000Z,0.1,4.65,1.14,0.7,1.58,0.607,474
2023-07-26T00:00:00.000Z,0.13,30.63,0.7,0.5,1.12,1.487,476
2023-07-27T00:00:00.000Z,0.1,22.25,0.52,0.4,0.8,1.692,473
2023-07-28T00:00:00.000Z,0.1,35.95,0.6,0.4,0.8,1.786,475
2023-07-29T00:00:00.000Z,0.6,4.84,1.73,1.38,2.08,0.591,475
2023-07-30T00:00:00.000Z,0.8,25.67,2.1,1.38,3.05,1.576,480
2023-07-31T00:00:00.000Z,0.5,4.32,1,0.85,1.25,0.343,478
2023-08-01T00:00:00.000Z,0.3,9.43,1.04,0.7,1.42,0.785,478
2023-08-02T00:00:00.000Z,0.4,60.5,1.5,0.98,2,3.638,475
2023-08-03T00:00:00.000Z,0.43,3.33,1.3,0.9,1.62,0.543,469
2023-08-04T00:00:00.000Z,0.3,263.45,1.2,0.87,1.7,12.811,477
2023-08-05T00:00:00.000Z,0.73,5.43,1.83,1.4,2.54,1.026,476
2023-08-06T00:00:00.000Z,0.6,7,1.5,1.2,1.9,0.578,477
2023-08-07T00:00:00.000Z,0.1,22.48,3.47,0.95,6.82,3.213,478
2023-08-08T00:00:00.000Z,0.05,3.63,0.4,0.28,0.6,0.296,479
2023-08-09T00:00:00.000Z,0.17,37.9,0.4,0.3,0.5,2.127,477
2023-08-10T00:00:00.000Z,0,51,0.45,0.2,0.82,3.383,465
2023-08-11T00:00:00.000Z,0.1,49.97,0.87,0.6,1.4,3.503,474
2023-08-12T00:00:00.000Z,1.08,8.68,2.13,1.77,3.2,1.625,475
2023-08-13T00:00:00.000Z,0.45,6.9,1.8,1.02,2.5,0.912,477
2023-08-14T00:00:00.000Z,0.6,4.13,1.55,1.2,2.67,0.895,478
2023-08-15T00:00:00.000Z,1.2,15.63,2.88,2.25,4.15,2.657,478
2023-08-16T00:00:00.000Z,0.2,12.48,1.2,0.6,2.08,2.761,480
2023-08-17T00:00:00.000Z,0.1,78.43,0.47,0.22,1.35,5.878,479
2023-08-18T00:00:00.000Z,0.15,8.19,0.73,0.5,0.93,0.548,478
2023-08-19T00:00:00.000Z,0.25,3.85,0.55,0.47,0.8,0.458,473
2023-08-20T00:00:00.000Z,0.2,6.2,1.98,0.72,3.1,1.441,473
2023-08-21T00:00:00.000Z,0.55,30.02,1.95,1.33,3.35,2.065,471
2023-08-22T00:00:00.000Z,0.1,8.35,1.83,0.6,2.42,1.199,477
2023-08-23T00:00:00.000Z,0.88,7.1,2.02,1.55,2.88,1.18,475
2023-08-24T00:00:00.000Z,0.5,4.07,1.3,1.05,2.47,0.863,472
2023-08-25T00:00:00.000Z,0.8,2.97,1.4,1.23,1.6,0.264,473
2023-08-26T00:00:00.000Z,0.13,6.05,0.81,0.5,1.9,0.912,478
2023-08-27T00:00:00.000Z,0.43,2.75,1.17,0.9,1.4,0.363,470
2023-08-28T00:00:00.000Z,0.4,18.6,1.25,0.93,1.57,1.911,476
2023-08-29T00:00:00.000Z,0.47,9.48,1.2,0.9,1.72,0.782,473
2023-08-30T00:00:00.000Z,0.45,19.48,0.9,0.7,1.1,1.181,474
2023-08-31T00:00:00.000Z,0.56,9.85,1.08,0.9,1.3,0.568,474
2023-09-01T00:00:00.000Z,0.4,9.85,1.05,0.8,1.33,0.816,472
2023-09-02T00:00:00.000Z,0.4,11.35,1.1,0.8,1.3,0.673,469
2023-09-03T00:00:00.000Z,0.4,23.13,1.55,1,2.13,1.924,469
2023-09-04T00:00:00.000Z,0.85,6.72,2.38,1.63,2.72,0.812,470
2023-09-05T00:00:00.000Z,0.4,4.34,2.5,1.98,3.17,0.833,474
2023-09-06T00:00:00.000Z,0.4,5.18,0.8,0.65,0.9,0.327,474
2023-09-07T00:00:00.000Z,0.88,7.82,4.47,3.47,5.22,1.605,480
2023-09-08T00:00:00.000Z,2.97,23.98,6.07,5,8.88,3.742,477
2023-09-09T00:00:00.000Z,2.63,24.63,6.43,4.67,8.48,2.905,469
2023-09-10T00:00:00.000Z,5.7,31.77,10.5,9.18,17.3,5.818,472
2023-09-11T00:00:00.000Z,4.2,29.52,6.13,5.4,8.4,4.323,476
2023-09-12T00:00:00.000Z,0.32,21.23,2.17,1.04,8.69,5.686,473
2023-09-13T00:00:00.000Z,0.3,19.57,0.82,0.6,1.27,2.399,463
2023-09-14T00:00:00.000Z,0.1,119.7,0.51,0.32,0.84,6.809,472
